Text,date,link,year
"Toute la force du récit résidait dans un style elliptique, évoquant presque incidemment les moments les plus dramatiques, à savoir la mort de plusieurs de ses frères et soeurs",2000-03-23,https://www.lemonde.fr/archives/article/2000/03/23/les-cendres-d-angela-irlande-terre-de-misere_47610_1819218.html,2000
"L'homme qu'on enterre est le père de Régis, un jeune décorateur de théâtre désormais seul avec sa mère et ses deux soeurs",2000-03-27,https://www.lemonde.fr/archives/article/2000/03/27/ainsi-soit-il-fatum-patriarcal_48267_1819218.html,2000
Un plan montrant le fils prenant le bras de sa mère lors d'une promenade et laissant en arrière ses deux soeurs suffit à signifier le désir de reproduire l'ordre patriarcal,2000-03-27,https://www.lemonde.fr/archives/article/2000/03/27/ainsi-soit-il-fatum-patriarcal_48267_1819218.html,2000
"Le premier président de la Cour des comptes a pris la défense des CRC, dans son intérêt aussi : les petites soeurs de la Cour sont autant de petites mains indispensables à l'élaboration du rapport public annuel de la rue Cambon : contre un certain esprit de caste des magistrats de la Cour, M",2000-03-31,https://www.lemonde.fr/archives/article/2000/03/31/les-d-eacute-put-eacute-s-am-eacute-nagent-le-statut-des-magistrats-des-chambres-r-eacute-gionales-des-comptes_48791_1819218.html,2000
"Ils sont confiés à la communauté des soeurs de Notre-Dame-de-Sion, à Grenoble, puis à la directrice de la crèche municipale Saint-Bruno, Antoinette Brun, qui va s'occuper d'eux avec dévouement",2000-03-31,https://www.lemonde.fr/archives/article/2000/03/31/retour-sur-une-vieille-querelle-entre-juifs-et-chr-eacute-tiens_48852_1819218.html,2000
"Outre Pascal Mollot et Olivier Boulay, ils étaient accompagnés de Célestin Maèsano et de deux soeurs, Sylvie et Annie Bonnel",2000-04-01,https://www.lemonde.fr/archives/article/2000/04/01/deux-hommes-condamn-eacute-s-pour-une-exp-eacute-dition-punitive-meurtri-egrave-re_48947_1819218.html,2000
"Il a quitté la fête avec Olivier Boulay, Célestin Maèsano, et les soeurs Bonnel",2000-04-01,https://www.lemonde.fr/archives/article/2000/04/01/deux-hommes-condamn-eacute-s-pour-une-exp-eacute-dition-punitive-meurtri-egrave-re_48947_1819218.html,2000
" Ces compagnons, apparus au cours d'une succession de scènes dont il semble que chacune existe pour elle-même, avant qu'on découvre comment elles s'emboîtent, sont pour l'essentiel deux soeurs et deux frères",2000-04-03,https://www.lemonde.fr/archives/article/2000/04/03/le-retour-de-l-idiot-vaudeville-au-carre-pour-un-innocent_49214_1819218.html,2000
"Elle avait même exposé ses photos d'un voyage en Corée du Sud, où vit l'une de ses soeurs, rêvait d'être reporter",2000-04-04,https://www.lemonde.fr/archives/article/2000/04/04/une-jeune-femme-disparait_3689275_1819218.html,2000
"Elle avait sept ans quand elle a entendu Milord à la radio, elle vivait à la campagne avec ses parents et ses quatre frères et soeurs",2000-04-06,https://www.lemonde.fr/archives/article/2000/04/06/georgette-dee-la-reine-des-diseuses-berlinoises-fait-escale-a-l-odeon_3680281_1819218.html,2000
 C'est d'abord le récit du grand-père de Dalva ; sa complicité avec cette gamine qui a le bon goût de lire les soeurs Brontë,2000-04-07,https://www.lemonde.fr/archives/article/2000/04/07/le-chant-des-pistes_3680799_1819218.html,2000
"Comme dans Barocco (Adjani et le double rôle de Depardieu), Les Soeurs Brontë, Rendez-vous (Binoche et ses deux amants), Les Innocents (Bonnaire et ses deux soupirants), ou Les Roseaux sauvages, construit autour de trois adolescents, le récit est bâti autour d'un triangle",2000-04-09,https://www.lemonde.fr/archives/article/2000/04/09/breakfasts-with-andre-techine_3680874_1819218.html,2000
"Il entre directement au niveau de la holding familiale Actes Sud Participation, détenue jusque-là par Françoise Nyssen, ses deux soeurs, son mari Jean-Paul Capitani et son père Hubert Nyssen",2000-04-14,https://www.lemonde.fr/archives/article/2000/04/14/flammarion-chez-actes-sud_3615465_1819218.html,2000
"Il faut voir à cet égard la description de la maison de couture des soeurs Zilany, Carmen et Amnéris, les nièces de Matricola, qui s'épuisent à confectionner des modèles si étranges que personne, jamais, ne les portera",2000-04-14,https://www.lemonde.fr/archives/article/2000/04/14/la-frivolite-orchestree-de-marco-denevi_3681528_1819218.html,2000
" Elena et Monica Fiordaliso,les deux « soeurs nourricières » de Luna, poursuivent devant un tribunal de Reggio Emilia, en Italie, la famille adoptive de leur petite chienne recueillie après une fugue",2000-04-17,https://www.lemonde.fr/archives/article/2000/04/17/des-centaines-d-enfants-en-desaccord-avec-la-loi-autorisant-les-parents-a-les-battre-manifestaient-a-londres-le-15-avril_51050_1819218.html,2000
"Dans ces notes, figure notamment le renforcement des règles prudentielles et la séparation d'activité, les mutuelles devant créer des « mutuelles-soeurs » pour s'occuper des réalisations sociales",2000-04-17,https://www.lemonde.fr/archives/article/2000/04/17/la-r-eacute-forme-du-code-de-la-mutualit-eacute-provoque-d-importants-remous_50988_1819218.html,2000
"Dans ces notes, figure notamment le renforcement des règles prudentielles et la séparation d'activité, les mutuelles devant créer des « mutuelles-soeurs » pour s'occuper des réalisations sociales",2000-04-18,https://www.lemonde.fr/archives/article/2000/04/18/la-reforme-du-code-de-la-mutualite-provoque-d-importants-remous_3682091_1819218.html,2000
"L'ADN extrait du coeur du présumé Louis XVII, comparé à celui de Marie-Antoinette d'Autriche, de deux de ses soeurs et de deux descendants actuels des Habsbourg, Anne de Roumanie et son frère André de Bourbon Parme, a permis d'établir avec certitude leur parenté",2000-04-20,https://www.lemonde.fr/archives/article/2000/04/20/l-enfant-du-temple-et-louis-xvii-ne-faisaient-qu-un_51529_1819218.html,2000
"Pas plus qu'avec les gènes des deux soeurs de la reine, les archiduchesses Maria-Josépha et Johanna-Gabriela, dont les cheveux dormaient dans des médaillons retrouvés dans un couvent autrichien",2000-04-20,https://www.lemonde.fr/archives/article/2000/04/20/l-enfant-du-temple-et-louis-xvii-ne-faisaient-qu-un_51529_1819218.html,2000
" A Rochefort-sur-Mer, Delphine et Solange Garnier, soeurs jumelles physiquement dissemblables (mais vraies soeurs dans la vie, Catherine Deneuve et Françoise Dorléac), enseignent le solfège et la danse et attendent le grand amour",2000-04-23,https://www.lemonde.fr/archives/article/2000/04/23/aux-couleurs-du-bonheur_3620268_1819218.html,2000
" La version télévisée, intelligemment réécrite par Jean-Luc Seigle, est plus littéraire qu'intimiste : Jeanne, entre les soeurs Brontë et Simone de Beauvoir, cherche sa voie",2000-04-23,https://www.lemonde.fr/archives/article/2000/04/23/l-institutrice-sur-tf-1_3620242_1819218.html,2000
 Deux soeurs jumelles découvrent l'amour,2000-04-23,https://www.lemonde.fr/archives/article/2000/04/23/la-critique-de-jean-francois-rauger_3683878_1819218.html,2000
"A découvrir en bateau, de l'une des trois cités-soeurs situées de l'autre côté du Grand Port",2000-04-26,https://www.lemonde.fr/archives/article/2000/04/26/week-end-chevaleresque-a-malte_52268_1819218.html,2000
"La réponse est venue sous la forme d'un premier courrier adressé aux soeurs de Notre-Dame-de-Sion, qui demandait des « explications »",2000-04-29,https://www.lemonde.fr/archives/article/2000/04/29/les-pr-eacute-servatifs-ind-eacute-sirables-au-lyc-eacute-e-selon-le-vatican_52722_1819218.html,2000
" Fondé en 1961 à Memphis par deux frères et soeurs blancs, Jim Stewart et Estelle Axton (le terme est forgé à partir de la contraction des deux premières lettres de leur nom), le label a signé naïvement une licence de distribution avec Atlantic",2001-01-12,https://www.lemonde.fr/archives/article/2001/01/12/stax-les-annees-noires_136330_1819218.html,2001
"Labrousse, 6 bis, rue des Soeurs-de-la-Rivière, 87000 Limoges",2001-02-02,https://www.lemonde.fr/archives/article/2001/02/02/les-grandes-heures-de-la-poste-a-eacute-rienne_143907_1819218.html,2001
"« Elles sont pour moi comme des belles-soeurs », explique-t-elle",2001-02-14,https://www.lemonde.fr/archives/article/2001/02/14/la-veuve-ideale_148343_1819218.html,2001
" Dans ce domaine, il n'est point de riches ni de pauvres : quel que soit le nombre des zéros en jeu, la haine provoquée ou révélée par des histoires d'argent entre frères et soeurs, parents et enfants, conjoints divorcés, est tout à fait comparable dans sa violence",2001-02-16,https://www.lemonde.fr/archives/article/2001/02/16/fric-pas-chic_148734_1819218.html,2001
"et Mme Christian Mary, ses frèreset belles-soeurs, Et toute la famille, font partdu décès de M",2001-02-22,https://www.lemonde.fr/archives/article/2001/02/22/carnet_149820_1819218.html,2001
" En adressant cette réflexion à nos frères et soeurs de l'Eglise catholique à travers le monde, nous invitons tous les chrétiens à nous rejoindre et à méditer sur la catastrophe qui est advenue au peuple juif et à l'impératif moral pour s'assurer que, jamais plus, l'égoïsme et la haine ne prospèrent jusqu'au point de semer tant de souffrance et de mort",2001-02-22,https://www.lemonde.fr/archives/article/2001/02/22/la-declaration-du-vatican-sur-la-shoah_149831_1819218.html,2001
"Pour les chrétiens, cette lourde charge de conscience de leurs frères et soeurs durant la seconde guerre mondiale doit être un appel à la repentance",2001-02-22,https://www.lemonde.fr/archives/article/2001/02/22/la-declaration-du-vatican-sur-la-shoah_149831_1819218.html,2001
" V - Vers un futur commun Regardant le futur des relations entre les juifs et les chrétiens, en premier lieu, nous appelons nos frères et soeurs catholiques à renouveler leur conscience des racines hébraïques de leur foi",2001-02-22,https://www.lemonde.fr/archives/article/2001/02/22/la-declaration-du-vatican-sur-la-shoah_149831_1819218.html,2001
" Cercle de famille pour trois soeurs (trilogie Tchekhov) d'après Tchekhov, mise en scène d'Eric Lacascade, avec Jérôme Bidaux",2001-02-24,https://www.lemonde.fr/archives/article/2001/02/24/guide_150202_1819218.html,2001
"A Londres, en 1910, deux soeurs d'origine anglo-allemande, Margaret et Helen Schlegel, férues de culture et émancipées, font la connaissance du clan des grands bourgeois Wilcox, imbus de préjugés",2001-02-25,https://www.lemonde.fr/archives/article/2001/02/25/retour-a-howards-end_4180631_1819218.html,2001
"Dans un petit bourg breton, les soeurs Kergalen tiennent boutique",2001-03-02,https://www.lemonde.fr/archives/article/2001/03/02/20-15-architectures-20-40-l-affaire-kergalen_155107_1819218.html,2001
"« Nous sommes comme deux soeurs », s'exclamait la championne du monde, hilare",2001-03-26,https://www.lemonde.fr/archives/article/2001/03/26/l-americaine-michelle-kwan-s-affirme-comme-la-meilleure-patineuse-de-son-epoque_165875_1819218.html,2001
"Pas plus Celia, sa vraie mère, que ses autres mères, ses pères, ses soeurs, ses frères qui, plus que par le sang, sont réunis par des liens d'adoption, de cooptation réciproque",2001-04-05,https://www.lemonde.fr/archives/article/2001/04/05/les-mots-en-reserve_170081_1819218.html,2001
On ne saurait rêver meilleure illustration de ses généreuses envolées que de le voir laisser La Comtesse de Hongkong rejoindre ses frères et soeurs : les oeuvres de Charlie Chaplin,2001-04-26,https://www.lemonde.fr/archives/article/2001/04/26/l-art-de-maitriser-la-gestion-de-sa-propriete_177292_1819218.html,2001
"Opportunité rare, ces deux variétés soeurs étant de nature plutôt farouche",2001-05-05,https://www.lemonde.fr/archives/article/2001/05/05/les-gobe-mouches-a-collier-preferent-les-noirs_180211_1819218.html,2001
"Opportunité rare, ces deux variétés soeurs étant de nature plutôt farouche",2001-05-06,https://www.lemonde.fr/archives/article/2001/05/06/les-gobe-mouches-a-collier-preferent-les-noirs_4174644_1819218.html,2001
" Ses soeurs viendront veiller à tour de rôle sur le sommeil de Junichiro Koizumi , le nouveau premier ministre japonais, qui ne trouve pas « agréable » de dormir seul dans sa résidence officielle, où Yoshiro Mori, son prédécesseur, avait vu des souris traverser les pièces et entendait des bruits bizarres la nuit",2001-05-11,https://www.lemonde.fr/archives/article/2001/05/11/en-vue_182566_1819218.html,2001
" Sa mère, son père, ses deux soeurs - ingénieure en génie mécanique et étudiante en littérature - ont décrit l'ambiance familiale passée, sans faille, le caractère de leur fils ou frère ""honnête"", ""franc"", ""fiable"", sur qui l' ""on pouvait toujours compter""",2001-05-11,https://www.lemonde.fr/archives/article/2001/05/11/markus-warnecke-soupconne-d-etre-l-un-des-agresseurs-du-gendarme-nivel-devant-les-assises-du-pas-de-calais_4418471_1819218.html,2001
"Autant d'amitiés inconnues de ses soeurs dont l'une, pour décrire son frère, invoquait un dicton allemand : ""Harte Schale, weicher Kern"", que l'interprète a traduit : ""Quand la coquille est dure, le noyau est tendre""",2001-05-11,https://www.lemonde.fr/archives/article/2001/05/11/markus-warnecke-soupconne-d-etre-l-un-des-agresseurs-du-gendarme-nivel-devant-les-assises-du-pas-de-calais_4418471_1819218.html,2001
" Domitilla Uwitije, Dativa Mukansonera et Séraphine Mukankusi, religieuses de la communauté de Saint-Benoît de Sovu, à Butare, témoins à décharge des soeurs Gertrude et Kizito jugées pour des crimes contre l'humanité commis pendant le génocide au Rwanda, ont déclaré, lundi 14 mai, devant la cour d'assises de Bruxelles : « Nous n'avons pas tout vu, à cause de la vie en communauté, qui exige que chacun s'occupe de ses seules responsabilités",2001-05-15,https://www.lemonde.fr/archives/article/2001/05/15/en-vue_183253_1819218.html,2001
"Signer des autographes, monter les marches, offrir aux soeurs et aux cousins une part de sa gloire, régner sur des clubs de fans, des gardes du corps, un univers de champagne et de limousines que M6 a créé de toutes pièces, et qui déborde maintenant, il fallait s'y attendre, sur toute la télévision, et sur les couvertures de papier glacé des professionnels du rêve",2001-05-20,https://www.lemonde.fr/archives/article/2001/05/20/le-sale-beau-reve_4174207_1819218.html,2001
Elle a désormais du mal à rivaliser avec la puissance de soeurs Williams ou encore de Davenport,2001-05-25,https://www.lemonde.fr/archives/article/2001/05/25/tetes-de-serie-femmes_189712_1819218.html,2001
" Romancière d'origine dominicaine, installée aux Etats-Unis, Julia Alvarez a retracé la tragique épopée des soeurs Mirabal dans son livre In the Time of the Butterflies",2001-05-27,https://www.lemonde.fr/archives/article/2001/05/27/un-personnage-de-roman_4168867_1819218.html,2001
"L'assassinat des trois soeurs, sur ordre de Trujillo, avait précipité la chute de la dictature",2001-05-27,https://www.lemonde.fr/archives/article/2001/05/27/un-personnage-de-roman_4168867_1819218.html,2001
" Pour cette visite d'Etat, son fils, qui lui a succédé, était accompagné d'une de ses soeurs",2001-05-29,https://www.lemonde.fr/archives/article/2001/05/29/la-visite-de-mohammed-vi-a-dakar_190250_1819218.html,2001
"L'ÉPOQUE RÉCENTE où Steffi Graf s'autorisait quelques fleurettes multicolores sur sa jupe et son polo semble bien loin du concours d'élégance auquel se livrent les nouvelles stars des cours, les soeurs Williams en tête",2001-06-04,https://www.lemonde.fr/archives/article/2001/06/04/quand-les-joueuses-se-transforment-en-mannequins_191039_1819218.html,2001
"De mes soeurs, il ne reste rien, pas même de pauvres ossements comme ceux-là",2001-06-07,https://www.lemonde.fr/archives/article/2001/06/07/les-raisons-de-vivre-de-wladyslaw-szpilman_194297_1819218.html,2001
"Régis, par amour de ce père disparu, de sa mère meurtrie et de ses deux soeurs, ne va plus penser - c'est son destin - qu'à la vengeance",2001-06-09,https://www.lemonde.fr/archives/article/2001/06/09/ainsi-soit-il_194603_1819218.html,2001
 Mais la structure juridique de la filiale française de Greenpeace fait un peu figure d'exception parmi ses soeurs,2001-06-20,https://www.lemonde.fr/archives/article/2001/06/20/une-tribu-d-enfants-politiquement-incorrects_200875_1819218.html,2001
" Après avoir permis aux chirurgiens de séparer des soeurs siamoises contre l'avis des parents, les juges britanniques autorisent ces derniers à monnayer des interviews pour financer les soins lourds et coûteux du bébé survivant",2001-06-22,https://www.lemonde.fr/archives/article/2001/06/22/en-vue_201246_1819218.html,2001
"Il glissait sous la porte de la chambre de ses soeurs des vraies-fausses factures au nom de « Yves Mathieu Saint Laurent Haute Couture, place Vendôme »",2002-01-05,https://www.lemonde.fr/archives/article/2002/01/05/prince-saint-laurent_257040_1819218.html,2002
"Il glissait sous la porte de la chambre de ses soeurs des vraies-fausses factures au nom de « Yves Mathieu Saint Laurent Haute Couture, place Vendôme »",2002-01-06,https://www.lemonde.fr/archives/article/2002/01/06/prince-saint-laurent_4219332_1819218.html,2002
" En imaginant ce personnage de mandarin, dont c'est ici la deuxième aventure après L'Ombre du prince, les soeurs Tran-Nuth ont dû penser à Van Gulik qu'elles citent d'ailleurs en référence, non pas pour ses romans policiers mais pour son principal travail de référence, La Vie sexuelle dans la Chine ancienne (Gallimard, 1971)",2002-01-10,https://www.lemonde.fr/archives/article/2002/01/10/le-mandarin-mene-sa-barque_257747_1819218.html,2002
"Le dosage n'est pas toujours facile à réussir, les soeurs Tran-Nuth, d'origine vietnamienne et qui vivent à Paris, y parviennent avec brio",2002-01-10,https://www.lemonde.fr/archives/article/2002/01/10/le-mandarin-mene-sa-barque_257747_1819218.html,2002
 Mais ce qui rend singulier le roman des soeurs Tran-Nuth c'est la capacité à susciter un climat d'étrangeté sans jamais pourtant recourir au fantastique,2002-01-10,https://www.lemonde.fr/archives/article/2002/01/10/le-mandarin-mene-sa-barque_257747_1819218.html,2002
"» Mais c'est déjà trop en dire, gardons-nous de déflorer la revanche des soeurs Tran-Nuth, qui, par une subtile alchimie, font magnifiquement revivre la civilisation de leurs ancêtres tout en créant un personnage attachant qui n'a pas fini de faire parler de lui",2002-01-10,https://www.lemonde.fr/archives/article/2002/01/10/le-mandarin-mene-sa-barque_257747_1819218.html,2002
" Le texte élargit également au-delà de la famille très proche (père, mère, frères, soeurs et enfants) la possibilité de donner des organes",2002-01-13,https://www.lemonde.fr/archives/article/2002/01/13/les-deputes-vont-examiner-le-projet-de-loi-sur-la-bioethique_258289_1819218.html,2002
" DÉTOURNEMENT DE FONDS Lors d'une récente visite sur un des sites de Gazprom en Sibérie, à Orengoï, le président russe Poutine s'était publiquement interrogé sur « ce qu'il est advenu de l'argent » gagné par des « sociétés soeurs » de Gazprom",2002-01-13,https://www.lemonde.fr/archives/article/2002/01/13/plusieurs-procedures-judiciaires-visent-des-personnalites-de-l-ere-eltsine_4223555_1819218.html,2002
"Selon un schéma fréquent dans l'économie russe, mais qui aurait pris des proportions énormes dans le cas de Gazprom, les « sociétés soeurs » étaient mises sur pied par des dirigeants du groupe et parfois administrées par des membres de leurs familles",2002-01-13,https://www.lemonde.fr/archives/article/2002/01/13/plusieurs-procedures-judiciaires-visent-des-personnalites-de-l-ere-eltsine_4223555_1819218.html,2002
"Quoique certaine de n'avoir pas été plus désirée que ses trois soeurs et son frère, elle a construit sa personnalité sur ce sentiment que sa venue au monde n'avait pas été souhaitée",2002-01-17,https://www.lemonde.fr/archives/article/2002/01/17/la-folie-libertaire-de-frankie_258971_1819218.html,2002
Le malheureux héros de ce récit est un jeune homme dont les soeurs et la petite amie admirent la beauté et qui a la mauvaise idée de suivre leur conseil en se proposant à une agence de mode qui n'exploitera que la jolie forme de son pied,2002-01-17,https://www.lemonde.fr/archives/article/2002/01/17/le-bresil-sensuel-et-secret-de-harry-laus_258979_1819218.html,2002
"» balayées par un inconnu Et de rappeler qu'en 1998, les soeurs Venus et Serena Williams, connues pour être parmi les plus puissantes joueuses du circuit, qui avaient lancé un défi à n'importe quel joueur qui « oserait » disputer une manche avaient été balayées (1-6 pour Serena et 2-6 pour Venus) par l'Allemand Harster Braatsch, qui figurait alors à la 203e place du classement mondial masculin (il est aujourd'hui 1 310e à l'ATP)",2002-01-22,https://www.lemonde.fr/archives/article/2002/01/22/a-melbourne-marcelo-rios-s-en-prend-au-tennis-feminin_259640_1819218.html,2002
"L'une de ses soeurs : ""Il est toujours en admiration pour des gens plus forts que lui",2002-01-26,https://www.lemonde.fr/archives/article/2002/01/26/reclusion-criminelle-a-perpetuite-pour-deux-anciens-detenus-formes-a-l-ecole-du-crime-a-la-centrale-de-clairvaux_260221_1819218.html,2002
"L'une de ses soeurs : ""Il est toujours en admiration pour des gens plus forts que lui",2002-01-28,https://www.lemonde.fr/archives/article/2002/01/28/reclusion-criminelle-a-perpetuite-pour-deux-anciens-detenus-formes-a-l-ecole-du-crime-a-la-centrale-de-clairvaux_4417887_1819218.html,2002
"La dernière performance de ce genre avait été signée par les soeurs Goitschel - Marielle et Christine -, qui avaient pris les premières places du slalom, puis du géant des JO d'Innsbrück, en 1964",2002-02-16,https://www.lemonde.fr/archives/article/2002/02/16/les-succes-d-isabelle-blanc-et-karine-ruby-font-oublier-leurs-miseres-aux-riders-tricolores_263131_1819218.html,2002
"Pour les enfants de moins de 13 ans, une déclaration conjointe devant l'officier d'état civil suffira aux parents (mariés ou non) pour adjoindre le nom de la mère, sauf s'ils ont des frères ou des soeurs de plus de 13 ans (afin de préserver l'identité de la fratrie)",2002-02-22,https://www.lemonde.fr/archives/article/2002/02/22/la-mere-pourra-desormais-transmettre-son-nom-a-ses-enfants_263939_1819218.html,2002
"Sept ans avant la tragédie du World Trade Center, quand Oussama, déjà soupçonné d'attentats antiaméricains, est privé de sa nationalité saoudienne par décret royal en 1994, il y a quelque temps que la plupart des 53 frères, demi-frères et soeurs du chef d'Al-Qaida ont pris leurs distances avec lui",2002-03-03,https://www.lemonde.fr/archives/article/2002/03/03/la-tentaculaire-famille-ben-laden_4208906_1819218.html,2002
"L'Irlande, par un billet de 5 livres, a rappelé le souvenir de Catherine McAuley, fondatrice de l'ordre des Soeurs de la Miséricorde, tandis que la Suède en faisait au- tant avec le « Rossignol suédois » Jenny Lind et avec Selma Lagerlöf, Prix Nobel de littérature",2002-03-30,https://www.lemonde.fr/archives/article/2002/03/30/les-femmes-d-argent_269119_1819218.html,2002
" ""En de nombreux points de la terre résonne le cri de ceux qui implorent de l'aide, parce qu'ils souffrent et qu'ils meurent"", a souligné le pape en évoquant ""l'Afghanistan, durement éprouvé au cours des derniers mois et aujourd'hui frappé par un tremblement de terre désastreux et tant d'autres pays de la planète, où des déséquilibres sociaux et des ambitions antagonistes frappent un très grand nombre de nos frères et soeurs""",2002-03-31,https://www.lemonde.fr/archives/article/2002/03/31/le-pape-celebre-la-messe-de-paques_269138_1819218.html,2002
"Lui a épousé ma grand-mère, Marie-Louise, dont les soeurs avaient tenu des bordels",2002-04-03,https://www.lemonde.fr/archives/article/2002/04/03/arno-flamand-rauque-du-blues-europeen_269555_1819218.html,2002
"Appeler la femme, le mari, les parents, les frères et soeurs, les oncles",2002-04-03,https://www.lemonde.fr/archives/article/2002/04/03/pour-qu-aucun-ne-soit-oublie_269545_1819218.html,2002
Et le veuf ou la veuve passait derrière les frères et soeurs du conjoint décédé,2002-04-06,https://www.lemonde.fr/archives/article/2002/04/06/succession-la-nouvelle-donne_270027_1819218.html,2002
" A leurs côtés, plusieurs dizaines de religieux, franciscains et orthodoxes, et quatre soeurs, qui vivent là toute l'année",2002-04-07,https://www.lemonde.fr/archives/article/2002/04/07/le-siege-de-l-eglise-de-la-nativite-continue-a-bethleem_4236299_1819218.html,2002
" Seizième enfant d'une famille québécoise, Emmanuel, génie précoce, tente d'échapper à l'abrutissement généralisé dans lequel est plongée toute sa famille : le père fruste et violent, la mère écrasée par la tâche d'élever une si nombreuse progéniture, les frères et soeurs voués à reproduire l'existence misérable de leurs parents",2002-04-11,https://www.lemonde.fr/archives/article/2002/04/11/par-des-voix-singulieres_270848_1819218.html,2002
"Soeurs incestueuses bientôt puisque, lorsque le rideau tombe, Nan et Kitty se laissent aller à leur amour de femmes",2002-04-18,https://www.lemonde.fr/archives/article/2002/04/18/femme-a-femmes_271989_1819218.html,2002
"» Un travail comparable a été mené à terme pour subvertir la notion de peuple, redéfini lui aussi sur des bases ethniques ; même la devise républicaine Liberté Egalité Fraternité a été retournée en affirmant que la fraternité est le sentiment que se portent les frères et soeurs, donc de même sang",2002-04-28,https://www.lemonde.fr/archives/article/2002/04/28/un-aggiornamento-en-trompe-l-oeil_4240701_1819218.html,2002
Et non que les citoyens doivent adopter entre eux l'attitude qui est naturelle entre frères et soeurs,2002-04-28,https://www.lemonde.fr/archives/article/2002/04/28/un-aggiornamento-en-trompe-l-oeil_4240701_1819218.html,2002
"» Pourtant, l'hébreu et l'arabe sont des langues soeurs",2002-05-02,https://www.lemonde.fr/archives/article/2002/05/02/l-editrice-qui-fait-decouvrir-les-auteurs-arabes-en-israel_274024_1819218.html,2002
"Ses parents, musulmans, appartiennent à la bourgeoisie commerçante, envoient leurs enfants au collège des soeurs franciscaines, sympathisent avec le régime de Nasser, puis de Sadate",2002-05-09,https://www.lemonde.fr/archives/article/2002/05/09/le-repentir-d-un-islamiste-egyptien_275155_1819218.html,2002
"En tournant les pages, le fossé qui sépare aujourd'hui l'immigré clandestin de ses frères ou soeurs acclamés, magiciens du ballon rond ou graciles mannequins, paraît être une distance familière",2002-05-16,https://www.lemonde.fr/archives/article/2002/05/16/negre-noir-black_276080_1819218.html,2002
Ca me conforte dans ce que je pense : à savoir que les deux soeurs Williams sont prenables,2003-05-17,https://www.lemonde.fr/archives/article/2003/05/17/amelie-mauresmo-en-finale-a-rome_320528_1819218.html,2003
"Ce prince-danseur, qui avait électrisé le Théâtre de l'Odéon à Paris en novembre 1998, parle avec fierté de son école de danse et de musique, qui accueille gratuitement 300 élèves de toutes conditions et tous niveaux, et qu'il anime avec son frère et ses deux soeurs",2003-06-06,https://www.lemonde.fr/archives/article/2003/06/06/retour-a-bali-desertee-par-les-touristes_323004_1819218.html,2003
"En janvier, aux Internationaux d'Australie, elles avaient déjà perdu en finale face aux soeurs américaines, Venus et Serena Williams",2003-06-08,https://www.lemonde.fr/archives/article/2003/06/08/la-paire-clijsters-sugiyama-vainqueur-du-double-dames_323179_1819218.html,2003
"Quatre garçons âgés de 16 à 20 ans, soupçonnés d'avoir abusé sexuellement à l'occasion de réunions de famille de six de leurs soeurs , demi-soeurs et cousines, âgées de 8 à 14 ans, entre 1995 et 2003, ont été écroués dans la nuit de jeudi 5 à vendredi 6 juin à Roanne (Loire)",2003-06-08,https://www.lemonde.fr/archives/article/2003/06/08/quatre-garcons-soupconnes-d-avoir-abuse-sexuellementde-six-de-leurs-soeurs-demi-soeurs-et-cousines_4275724_1819218.html,2003
" ""J'ai entendu vos cris demandant ma libération et celle de vos frères et soeurs",2003-06-20,https://www.lemonde.fr/archives/article/2003/06/20/de-nouvelles-interpellations-dans-l-affaire-des-moudjahidines-du-peuple_324749_1819218.html,2003
"Soudain, une voix sucrée fusa des haut-parleurs : ""Chères soeurs, veuillez rester décentes, rajustez vos foulards",2003-06-28,https://www.lemonde.fr/archives/article/2003/06/28/nuits-de-braise-en-iran_325775_1819218.html,2003
 Les quarts de finale du simple dames ont tourné comme prévu depuis longtemps à l'avantage des soeurs Williams (N,2003-07-01,https://www.lemonde.fr/archives/article/2003/07/01/a-wimbledon-sebastien-grosjean-accede-aux-quarts-de-finale_326147_1819218.html,2003
 Il n'est donc pas impossible qu'on aboutisse samedi à une nouvelle finale entre les soeurs Williams,2003-07-01,https://www.lemonde.fr/archives/article/2003/07/01/a-wimbledon-sebastien-grosjean-accede-aux-quarts-de-finale_326147_1819218.html,2003
"Des chirurgiens ont commencé dimanche 6 juillet à Singapour une opération délicate et inédite pour séparer des soeurs siamoises adultes, reliées par la tête",2003-07-06,https://www.lemonde.fr/archives/article/2003/07/06/des-siamoises-adultes-reliees-par-la-tete-tentent-la-separation_326764_1819218.html,2003
Le Dr Goh a réussi à séparer deux bébés népalais en 2001 mais il a averti que l'opération des siamoises iraniennes pouvait entraîner la mort de l'une ou des deux soeurs Bijani,2003-07-06,https://www.lemonde.fr/archives/article/2003/07/06/des-siamoises-adultes-reliees-par-la-tete-tentent-la-separation_326764_1819218.html,2003
"En 1996, des médecins allemands avaient refusé d'effectuer l'opération, mettant en garde sur les risques que l'une des soeurs siamoises voire les deux décèdent ou soient dans un état végétatif",2003-07-06,https://www.lemonde.fr/archives/article/2003/07/06/des-siamoises-adultes-reliees-par-la-tete-tentent-la-separation_326764_1819218.html,2003
"Ses deux soeurs, âgées de six et sept ans, ainsi que sa grand-mère, qui se trouvaient avec lui dans le véhicule, ont été blessées",2003-07-25,https://www.lemonde.fr/archives/article/2003/07/25/israel-fait-des-concessions-juste-avant-la-rencontre-bush-abbas_328913_1819218.html,2003
